date, Time, Sec since start, Connected, Data changed, AttitudeActual.Pitch, AttitudeActual.Roll, AttitudeActual.Yaw
2011-10-22, 23:09:10.769, 345.308, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:10.891, 345.43, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:10.952, 345.491, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.128, 345.667, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.187, 345.726, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.256, 345.795, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.392, 345.931, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.508, 346.047, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.535, 346.074, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.727, 346.266, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.825, 346.364, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:11.959, 346.498, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.55, 346.594, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.214, 346.753, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.279, 346.818, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.410, 346.949, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.530, 347.069, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.546, 347.085, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.731, 347.27, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.780, 347.319, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:12.957, 347.496, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.65, 347.604, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.198, 347.737, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.355, 347.894, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.520, 348.059, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.610, 348.149, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.732, 348.271, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.898, 348.437, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:13.958, 348.497, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.109, 348.648, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.199, 348.738, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.302, 348.841, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.351, 348.89, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.453, 348.992, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.537, 349.076, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.641, 349.18, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.811, 349.35, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:14.860, 349.399, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.1, 349.54, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.85, 349.624, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.213, 349.752, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.247, 349.786, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.444, 349.983, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.552, 350.091, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.761, 350.3, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:15.852, 350.391, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.17, 350.556, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.91, 350.63, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.291, 350.83, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.381, 350.92, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.459, 350.998, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.616, 351.155, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.681, 351.22, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.771, 351.31, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.854, 351.393, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:16.985, 351.524, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.87, 351.626, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.276, 351.815, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.358, 351.897, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.503, 352.042, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.582, 352.121, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.698, 352.237, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.825, 352.364, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:17.850, 352.389, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.12, 352.551, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.154, 352.693, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.256, 352.795, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.407, 352.946, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.459, 352.998, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.583, 353.122, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.725, 353.264, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.838, 353.377, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:18.979, 353.518, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.161, 353.7, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.268, 353.807, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.375, 353.914, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.474, 354.013, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.555, 354.094, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.661, 354.2, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.816, 354.355, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.905, 354.444, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:19.963, 354.502, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.81, 354.62, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.155, 354.694, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.280, 354.819, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.356, 354.895, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.467, 355.006, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.564, 355.103, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.673, 355.212, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.820, 355.359, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:20.966, 355.505, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.65, 355.604, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.155, 355.694, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.293, 355.832, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.364, 355.903, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.511, 356.05, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.563, 356.102, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.725, 356.264, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.743, 356.282, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:21.893, 356.432, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.27, 356.566, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.45, 356.584, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.237, 356.776, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.276, 356.815, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.365, 356.904, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.454, 356.993, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.621, 357.16, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.660, 357.199, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.801, 357.34, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:22.862, 357.401, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.28, 357.567, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.44, 357.583, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.245, 357.784, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.360, 357.899, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.455, 357.994, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.591, 358.13, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.731, 358.27, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.884, 358.423, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:23.968, 358.507, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.118, 358.657, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.179, 358.718, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.331, 358.87, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.419, 358.958, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.543, 359.082, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.716, 359.255, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.793, 359.332, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.920, 359.459, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:24.983, 359.522, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.98, 359.637, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.179, 359.718, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.356, 359.895, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.515, 360.054, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.565, 360.104, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.703, 360.242, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.761, 360.3, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.901, 360.44, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:25.957, 360.496, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.104, 360.643, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.192, 360.731, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.314, 360.853, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.347, 360.886, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.530, 361.069, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.616, 361.155, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.710, 361.249, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.789, 361.328, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.899, 361.438, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:26.968, 361.507, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.65, 361.604, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.181, 361.72, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.272, 361.811, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.342, 361.881, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.512, 362.051, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.589, 362.128, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.761, 362.3, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.873, 362.412, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:27.950, 362.489, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.101, 362.64, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.219, 362.758, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.330, 362.869, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.371, 362.91, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.505, 363.044, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.560, 363.099, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.691, 363.23, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:28.883, 363.422, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.0, 363.539, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.103, 363.642, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.282, 363.821, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.363, 363.902, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.485, 364.024, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.565, 364.104, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.722, 364.261, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.781, 364.32, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.870, 364.409, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:29.998, 364.537, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.74, 364.613, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.208, 364.747, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.332, 364.871, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.426, 364.965, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.508, 365.047, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.614, 365.153, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.699, 365.238, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.774, 365.313, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.863, 365.402, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:30.981, 365.52, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.83, 365.622, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.181, 365.72, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.312, 365.851, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.383, 365.922, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.522, 366.061, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.580, 366.119, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.758, 366.297, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.918, 366.457, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:31.965, 366.504, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.97, 366.636, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.149, 366.688, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.323, 366.862, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.361, 366.9, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.498, 367.037, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.615, 367.154, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.701, 367.24, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.818, 367.357, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:32.866, 367.405, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.6, 367.545, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.62, 367.601, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.209, 367.748, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.281, 367.82, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.409, 367.948, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.462, 368.001, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.595, 368.134, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.691, 368.23, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.774, 368.313, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:33.859, 368.398, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.28, 368.567, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.45, 368.584, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.227, 368.766, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.282, 368.821, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.425, 368.964, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.473, 369.012, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.591, 369.13, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.797, 369.336, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.869, 369.408, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:34.969, 369.508, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.87, 369.626, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.184, 369.723, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.331, 369.87, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.367, 369.906, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.511, 370.05, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.579, 370.118, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.727, 370.266, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.789, 370.328, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.899, 370.438, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:35.979, 370.518, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.100, 370.639, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.330, 370.869, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.413, 370.952, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.468, 371.007, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.599, 371.138, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.668, 371.207, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.791, 371.33, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.865, 371.404, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:36.965, 371.504, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.71, 371.61, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.242, 371.781, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.261, 371.8, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.398, 371.937, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.483, 372.022, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.623, 372.162, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.682, 372.221, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.748, 372.287, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.926, 372.465, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:37.987, 372.526, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.132, 372.671, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.177, 372.716, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.342, 372.881, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.358, 372.897, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.645, 373.184, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.743, 373.282, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.829, 373.368, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:38.959, 373.498, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.128, 373.667, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.205, 373.744, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.278, 373.817, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.407, 373.946, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.513, 374.052, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.555, 374.094, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.737, 374.276, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.892, 374.431, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:39.951, 374.49, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.63, 374.602, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.208, 374.747, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.282, 374.821, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.371, 374.91, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.463, 375.002, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.612, 375.151, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.713, 375.252, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:40.850, 375.389, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.19, 375.558, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.70, 375.609, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.269, 375.808, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.354, 375.893, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.467, 376.006, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.564, 376.103, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.750, 376.289, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:41.868, 376.407, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.30, 376.569, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.81, 376.62, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.245, 376.784, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.287, 376.826, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.440, 376.979, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.483, 377.022, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.592, 377.131, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.708, 377.247, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.774, 377.313, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:42.875, 377.414, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.0, 377.539, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.53, 377.592, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.300, 377.839, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.383, 377.922, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.468, 378.007, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.600, 378.139, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.658, 378.197, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.812, 378.351, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:43.871, 378.41, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:44.6, 378.545, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:44.73, 378.612, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:44.232, 378.771, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:44.264, 378.803, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:44.406, 378.945, 1, 0, -0.876738, -1.33786, -3.41062
2011-10-22, 23:09:44.480, 379.019, 1, 0, -0.876738, -1.33786, -3.41062
